datetime,trafo_p_hv_mw,trafo_q_hv_mvar,trafo_p_lv_mw,trafo_q_lv_mvar,trafo_pl_mw,trafo_ql_mvar,trafo_i_hv_ka,trafo_i_lv_ka,trafo_vm_hv_pu,trafo_va_hv_degree,trafo_vm_lv_pu,trafo_va_lv_degree,trafo_loading_percent,load_p_LV1.101 Bus 10,load_p_LV1.101 Bus 8,load_p_LV1.101 Bus 14,load_p_LV1.101 Bus 13,load_p_LV1.101 Bus 9,load_p_LV1.101 Bus 6,load_p_LV1.101 Bus 3,load_p_LV1.101 Bus 1,load_p_LV1.101 Bus 7,load_p_LV1.101 Bus 12,load_p_LV1.101 Bus 11,load_p_LV1.101 Bus 2,load_p_LV1.101 Bus 5,load_q_LV1.101 Bus 10,load_q_LV1.101 Bus 8,load_q_LV1.101 Bus 14,load_q_LV1.101 Bus 13,load_q_LV1.101 Bus 9,load_q_LV1.101 Bus 6,load_q_LV1.101 Bus 3,load_q_LV1.101 Bus 1,load_q_LV1.101 Bus 7,load_q_LV1.101 Bus 12,load_q_LV1.101 Bus 11,load_q_LV1.101 Bus 2,load_q_LV1.101 Bus 5,sgen_p_LV1.101 Bus 7,sgen_p_LV1.101 Bus 11,sgen_p_LV1.101 Bus 8,sgen_p_LV1.101 Bus 13,interval_index,hour_of_day,day_of_week,month_of_year,sin_hour_of_day,sin_day_of_week,sin_month_of_year,is_weekend_1
2016-01-01,-0.12470802329364124,0.035476878256636674,0.12667907661300767,-0.031708096438107965,0.0019710533193663883,0.0037687818185286616,0.0036523323488865497,0.18327316613333558,1.025,0.0,1.02862811688664,1.756071709482132,79.35960885173725,0.0026200526249999952,0.0004972455624999906,0.00221261942708333,0.00028667710416666145,0.0017467017499999907,0.0013275716562499925,0.00354019108333333,0.006113456124999995,0.0013100263124999946,0.005310286624999993,0.0005584620624999979,0.0017700955416666637,0.006113456124999995,0.0009057384241145354,8.641233062499686e-05,0.0010802752068332989,4.254694770833125e-05,0.0006039529517187281,0.0006483838032916448,0.0017286590101249718,0.0021136443275520497,0.0004530602155208135,0.0025929885151874717,8.012751104166458e-05,0.0008643295050624719,0.0021136443275520497,0.0,0.0,0.0,0.0,0.0,11.5,4.0,0.0,-1.1564823173178714e-17,-0.433883739117558,0.0,0.0
2016-01-02,-0.12729708232004996,0.03562727777396261,0.12932753308981085,-0.03170827945869583,0.0020304507697608146,0.003918998315266716,0.003723663700121956,0.18684062335854457,1.025,0.0,1.0288447120402424,1.789165104569376,80.9043631437099,0.002228012812499997,0.00044671343749998855,0.0022366762499999937,0.0002706874583333271,0.0014853418749999896,0.001342005749999997,0.003578681999999994,0.005198696562499998,0.0011140064062499968,0.005368022999999997,0.000500994708333325,0.0017893409999999938,0.005198696562499998,0.0008440722706145334,5.914422631249687e-05,0.001062778920666626,4.076806520832917e-05,0.0005628335132187114,0.0006378824898333167,0.0017006614104999728,0.0019697392970520386,0.0004222141345208198,0.002550992115749974,4.0034525520830204e-05,0.0008503307052499728,0.0019697392970520386,0.0008215867033333322,0.0013226826947619376,0.0004343614151770708,0.0004724123544166614,0.0,11.5,5.0,0.0,-1.1564823173178714e-17,-0.9749279121818236,0.0,1.0
2016-01-03,-0.13029463322166812,0.03579374417430169,0.13239055718215023,-0.03170917890908897,0.0020959239604820524,0.004084565265212663,0.0038060289146059204,0.1909600245339065,1.025,0.0,1.0290962473200373,1.827477028465581,82.68811617683137,0.002006026499999994,0.0006136018124999885,0.001958792239583328,0.000318598270833325,0.0013373509999999947,0.0011752753437499926,0.003134067583333328,0.00468072849999999,0.0010030132499999937,0.004701101374999993,0.0005161808958333271,0.0015670337916666615,0.00468072849999999,0.0008344288702603677,4.3467406520831255e-05,0.001023321926249951,4.111802697916458e-05,0.0005564032239062229,0.0006142003059374729,0.001637522232187475,0.0019472353180728862,0.0004173904007291521,0.0024562833482812143,5.910134833333125e-05,0.0008187611160937249,0.0019472353180728862,0.00027066336249999685,0.0003609913727556562,0.00012184507723958125,0.00015563143343749582,0.0,11.5,6.0,0.0,-1.1564823173178714e-17,-0.7818314824680299,0.0,1.0
2016-01-04,-0.1336851852116688,0.035991933104598965,0.13585850822938048,-0.03171162637189106,0.0021733230177116395,0.004280306732707844,0.003899482425294117,0.19563383655796363,1.025,0.0,1.029379501172959,1.8708260332824775,84.7119361495047,0.0018806972499999979,0.0005889534687499948,0.001569187708333322,0.0002581114791666604,0.0012537981666666605,0.0009415126249999937,0.002510700333333324,0.004388293583333331,0.000940348624999998,0.003766050499999994,0.0004769136249999969,0.0012553501666666574,0.004388293583333331,0.0008121602900728802,6.717259387499688e-05,0.0008712162593332928,2.1579681145833335e-05,0.0005415543730937292,0.0005229061151666469,0.0013941223744999686,0.0018952690362603866,0.00040625141460415515,0.0020911835617499768,4.6409636249997914e-05,0.0006970611872499687,0.0018952690362603866,0.0006051428704166656,0.0009901304202571874,0.0006192581359062448,0.00034795715048958025,0.0,11.5,0.0,0.0,-1.1564823173178714e-17,0.0,0.0,0.0
2016-01-05,-0.13544130748819624,0.036089627056707686,0.13765276714629618,-0.03171288223269104,0.0022114596580998856,0.0043767448240165895,0.003947757065987721,0.19804822115831788,1.025,0.0,1.0295267595528963,1.8932744292818704,85.75739534871104,0.0018932626874999887,0.0005273080937499916,0.0012793213020833281,0.0003099030624999875,0.0012621751249999845,0.0007675927812499937,0.0020469140833333263,0.00441761293749999,0.0009466313437499885,0.0030703711249999936,0.0004585381666666573,0.0010234570416666592,0.00441761293749999,0.000790944063416625,6.38472228333323e-05,0.0007852122178332875,3.989320604166562e-05,0.000527407239249976,0.00047128628054165313,0.001256498498374975,0.001845758541916627,0.00039563882716665523,0.001884747747562476,4.44502798958302e-05,0.000628249249187475,0.001845758541916627,0.00023940009583333125,0.00034218703766671874,0.00010217773588541561,0.0001376550551041646,0.0,11.5,1.0,0.0,-1.1564823173178714e-17,0.7818314824680298,0.0,0.0
2016-01-06,-0.13682579875323764,0.03617377776450574,0.13907009879124596,-0.03171397415228706,0.00224430003800825,0.00445980361221864,0.003986014555954674,0.1999615087593576,1.025,0.0,1.0296420560852197,1.9109783738681836,86.58587318233413,0.001842201812499995,0.0005135826562499917,0.0011077786979166594,0.000317868833333325,0.0012281345416666584,0.0006646672187500001,0.0017724459166666593,0.004298470895833331,0.0009211009062499949,0.0026586688750000003,0.0004909292708333271,0.0008862229583333261,0.004298470895833331,0.000818580266531201,6.322968745832604e-05,0.000711690897666627,3.680206770833125e-05,0.0005458352599687218,0.0004271586055833198,0.0011388495032499688,0.0019102507864687155,0.00040946275668748126,0.0017082742548749856,6.182098093749584e-05,0.0005694247516249688,0.0019102507864687155,0.002000778130416665,0.0032158472514606565,0.0009439176232187437,0.001150447424989576,0.0,11.5,2.0,0.0,-1.1564823173178714e-17,0.9749279121818236,0.0,0.0
2016-01-07,-0.137239307807824,0.03620200443624288,0.1394941946990422,-0.03171542111512461,0.002254886891218163,0.004486583321118206,0.003997498893912514,0.2005358233370209,1.025,0.0,1.0296760215026195,1.916273780692158,86.83455868934422,0.001995207773195866,0.0005663836701030834,0.0008485086082474175,0.0003511508247422598,0.001330138515463907,0.0005091051649484515,0.0013576137731958731,0.004655484804123704,0.0009976038865979278,0.002036420659793812,0.0005908141649484454,0.0006788068865979352,0.004655484804123704,0.0008142470845257195,8.674381991751854e-05,0.0006347210844535794,3.965518206185567e-05,0.0005429458627731629,0.0003809611367216392,0.001015682221175235,0.0019001388100721257,0.0004072952518968928,0.001523523331762867,5.9910236391751545e-05,0.0005078411105876061,0.0019001388100721257,0.00038702981030927627,0.0007861393168613815,4.824536941237114e-05,0.0002225421409278309,0.9896907216494846,11.381443298969073,3.0,0.0,-1.1445598192011922e-17,0.43388373911755823,0.0,0.0
2016-01-08,-0.1382896802201176,0.036264984235398805,0.14056931023816396,-0.03171582231373904,0.002279630018046321,0.0045491619216597,0.004026511441797407,0.2019867687777842,1.025,0.0,1.0297636379345356,1.9297025311577067,87.46283649494733,0.0019030700624999928,0.0004360750937499927,0.0007962010416666625,0.000253618083333326,0.0012687133749999958,0.00047772062499999273,0.0012739216666666634,0.004440496812499996,0.0009515350312499926,0.0019108824999999926,0.0007068703958333261,0.0006369608333333302,0.004440496812499996,0.0008140898395103761,6.403734110416146e-05,0.0006330699743333073,3.747281885416563e-05,0.0005428410106562261,0.00037997013641665,0.0010130401107499708,0.0018997718608228813,0.0004072165962291521,0.0015195601661249772,0.00013598282343749583,0.0005065200553749709,0.0018997718608228813,0.0005122853208333333,0.0007575531741205313,0.00025039191859374895,0.00029456405947915937,1.0,11.5,4.0,0.0,-1.1564823173178714e-17,-0.433883739117558,0.0,0.0
2016-01-09,-0.14029684894811034,0.03638909889662275,0.14262542902453967,-0.03171612846280924,0.002328580076429276,0.004672970433813472,0.004082051879765156,0.2047643490951514,1.025,0.0,1.0299307032510279,1.9553646464743588,88.66556405289315,0.0015365484374999896,0.0005010923437499948,0.0008650730208333187,0.00027410127083332605,0.0010243656249999864,0.0005190438124999937,0.001384116833333324,0.0035852796874999877,0.0007682742187499896,0.0020761752499999938,0.0006282185833333271,0.0006920584166666572,0.0035852796874999877,0.0007847476524999479,7.382338537499479e-05,0.0006572046530832978,4.890420114583334e-05,0.0005232754274999667,0.00039445582922914584,0.0010516604823124678,0.0018312985074999614,0.0003925393149999833,0.0015774907234687283,0.00011437182208333125,0.0005258302411562176,0.0018312985074999614,0.0,0.0,0.0,0.0,1.0,11.5,5.0,0.0,-1.1564823173178714e-17,-0.9749279121818236,0.0,1.0
2016-01-10,-0.13825325805659058,0.03626331418023541,0.140532384631719,-0.03171542403208923,0.002279126575128376,0.004547890148146122,0.004025522450107034,0.20193729947003772,1.025,0.0,1.0297605876821565,1.9292355493608462,87.44141565633929,0.0018164296249999939,0.0005113506874999927,0.0008917377604166572,0.0002786822916666573,0.001210953083333326,0.0005350426562499916,0.0014267804166666553,0.0042383357916666595,0.0009082148124999937,0.0021401706249999917,0.0006250877291666615,0.0007133902083333219,0.0042383357916666595,0.0007983552907603698,5.467863981249167e-05,0.0006613452169999708,4.155544010416666e-05,0.0005323490994062135,0.00039694100574998436,0.001058286222749973,0.0018630534895728793,0.00039934600372914484,0.0015874293341249814,9.708883572916459e-05,0.0005291431113749729,0.0018630534895728793,0.000925721691249999,0.0011311048726984688,0.0005306681093020802,0.0005322899724687489,1.0,11.5,6.0,0.0,-1.1564823173178714e-17,-0.7818314824680299,0.0,1.0
